id_conferma,compratore,venditore,qta,prezzo_acq,articolo,n_conf,data_conf,prezzo_vend,luogo_consegna,condizioni_pag,note,carico,arrivo,emailv,emailc,condizioni_pag_venditore
988,162,26,11000,5.2000,33,"828","08/06/20 00:00:00",5.3500,"PALUANI
‘’Magazzini Novellini Giovani’’
Via R. Bacchelli, 48
46045 Marengo ( Mantova ) , Italie


‘’Magazzini Novellini Giovani’’
Via R. Bacchelli, 48
46045 Marengo ( Mantova ) , Italie",3,"frozen organic butter.",0,1,0,0,3
993,1,12,25000,0.4800,37,"833","08/19/20 00:00:00",0.5000,"PORCARI - ITALY",2,"FOR  THE INVOICING IT WILL BE ALWAYS CONSIDERED THE AVARAGE WEIGHT.
PER LA FATTURA, VERRA' SEMPRE CONSIDERATA LA MEDIA DEI PESI.",0,1,0,0,1
998,88,360,2700,7.2000,185,"836","08/27/20 00:00:00",7.8000,"Via Lozzoni 5 - 23020 Poggiridenti Piano (SO)",1,"INDIVIDUALLY VACUUM PACKED",0,1,0,0,1
1000,513,14,1850,4.8000,46,"838","09/02/20 00:00:00",5.1000,"Via Madonnina 32 - 27018 Vidigulfo (PV)",2,"panna pastorizzata biologica 36% + certificato di analisi",0,1,0,0,2
1001,1,12,75000,0.4800,37,"839","09/03/20 00:00:00",0.5000,"PORCARI",2,"FOR THE INVOICING IT WILL BE ALWAYS CONSIDERED THE
AVARAGE WEIGHT.
PER LA FATTURA, VERRA' SEMPRE CONSIDERATA LA
MEDIA DEI PESI.",0,1,0,0,1
1008,451,314,100,3.1500,45,"844","09/11/20 00:00:00",3.7000,"Unionplus s.r.l. via del lavoro 2 – 37060 Nogarole Rocca (VR), Italie",3,,0,1,0,0,1
996,1,12,25000,0.4800,37,"835","08/26/20 00:00:00",0.5000,"porcari",2,"FOR THE INVOICING IT WILL BE ALWAYS CONSIDERED THE
AVARAGE WEIGHT.
PER LA FATTURA, VERRA' SEMPRE CONSIDERATA LA
MEDIA DEI PESI.",0,1,0,0,1
1002,465,249,25000,0.3750,38,"840","09/08/20 00:00:00",0.3900,"Tagliata Di Antognano 4 - Rustigazzo,29018 Lugagnano Val D’arda PC",3,"SK ORIGIN",0,1,0,0,1
1004,627,249,25000,0.3900,38,"841","09/09/20 00:00:00",0.4000,"CASEIFICIO FARNESE, Loc.Poggio alle Sarde - 01010 Farnese (VT)",3,"SK ORIGIN",0,1,0,0,1
1006,564,325,5000,0.8300,21,"842","09/10/20 00:00:00",0.9300,"SAN VITTORE OLONA",13,"quantità: 4000 - 5000 litri-  latte di capra nazionale, prezzo espressoo €/LITRO fco partenza + COSTO DI TRASPORTO 150 €URO, orario di scarico 8,00 -8,30,",0,1,0,0,14
1007,513,14,150,4.8000,46,"843","09/11/20 00:00:00",5.1000,"Via Madonnina 32 - 27018 Vidigulfo (PV)",2,"panna pastorizzata biologica 36% + certificato di analisi",0,1,0,0,2
1009,80,13,900,11.2300,188,"845","09/14/20 00:00:00",12.1800,"SAN GIOVANNI DEL DOSSO",1,"FESE BOVINE BIO NAZIONALI PAD, BOVINO ADULTO > 24 MESI",0,1,0,0,13
1010,80,13,600,8.0800,189,"846","09/14/20 00:00:00",8.8800,"SAN GIOVANNI DEL DOSSO",1,"SOTTOFESA BOVINA BIO PAD - BOVINO ADULTO >24 MESI",0,1,0,0,13
1011,1,12,350000,0.4800,37,"847","09/16/20 00:00:00",0.5000,"PORCARI",2,"invoicing with average weight - contract valid subject quality of the milk respected",0,1,0,0,1
1012,4,26,1000,5.4600,33,"848","09/16/20 00:00:00",5.6600,"MARENE, CUNEO- ITALY",2,"FROZEN  ORGANIC  BUTTER 82% IN 25 KG BLOCS.",0,1,0,0,1
1013,627,249,25000,0.3900,38,"849","09/17/20 00:00:00",0.4000,"CASEIFICIO FARNESE, Loc.Poggio alle Sarde - 01010 Farnese (VT)",3,"origine: SK 4 9 16",0,1,0,0,1
1017,564,325,10000,0.8300,21,"851","09/18/20 00:00:00",0.9300,"SAN VITTORE OLONA",13,"quantità: 4000 - 5000 litri- latte di capra nazionale, prezzo espressoo €/LITRO fco
partenza + COSTO DI TRASPORTO 150 €URO, orario di scarico 8,00 -8,30
Opzionata possibile consegna aggiuntiva 20 / 27?",0,1,0,0,14
1018,451,43,880,1.7800,48,"852","09/18/20 00:00:00",1.8500,"GERMANY",3,"LATTE CONDENSATO BAG IN BOX DA 5 KG.",1,0,0,0,1
1019,563,323,750,4.7500,59,"853","09/21/20 00:00:00",5.3500,"Valsamaggia, BO - ITALY",13,,0,1,0,0,1
1025,513,14,100,4.8000,46,"858","09/28/20 00:00:00",5.1000,"Via Madonnina 32 - 27018 Vidigulfo (PV)",2,"panna biologica 36% + certificato di analisi",0,1,0,0,2
1020,71,188,4000,7.4800,58,"854","09/22/20 00:00:00",7.6500,"ALBAREDO D'ADIGE, VR- ITALIE",13,"NOP  SMP  IN EQUIVALENCE - 4 TONNES.",0,0,0,0,1
1021,627,249,,,38,"855","09/22/20 00:00:00",,"CASEIFICIO FARNESE, Loc.Poggio alle Sarde - 01010 Farnese (VT)",3,"SK ORIGIN usual origin, DELIVERY DATE to be finally agreed WEDNESDAY or THURSDAY DELIVERY",0,1,0,0,1
1015,465,249,25000,0.3750,38,"850","09/17/20 00:00:00",0.3850,"caseificio valchero",3,"SK ORIGIN",0,1,0,0,1
1026,265,27,400,5.8500,207,"859","09/29/20 00:00:00",6.2900,"CONSELICE , RAVENNA - ITALIEN",14,,0,1,0,0,1
1027,450,26,3000,7.3800,70,"860","09/29/20 00:00:00",7.6000,"FOOD FOR ALL CHEF SERVICE , FORLI - ITALY",2,,0,0,0,0,1
1028,627,249,25000,0.3950,38,"861","09/30/20 00:00:00",0.4050,"VITERBO",3,,0,1,0,0,1
1030,620,319,1125,2.7200,103,"862","10/01/20 00:00:00",2.9500,"THIESI, SASSARI",3,,0,1,0,0,1
1031,37,251,1000,4.8100,59,"863","10/01/20 00:00:00",5.2700,"PADOVA, ITALY",2,,0,1,0,0,1
1032,71,314,7000,2.8300,10,"864","10/02/20 00:00:00",2.9500,"ALBAREDO  D'ADIGE - VR,  ITALIE",13,,0,0,0,0,1
1033,12,26,22000,5.4500,33,"865","10/02/20 00:00:00",5.4800,"BOLZANO VICENTINO, VI - ITALY",3,"SODIAAL  ORGANIC  BUTTER.",0,1,0,0,3
1022,465,249,25000,0.3700,38,"856","09/22/20 00:00:00",0.3800,"caseificio VALCHERO",3,"sk origin,
delivery MONDAY AFTERNOON",0,1,0,0,1
1038,549,26,500,8.1500,70,"869","10/06/20 00:00:00",9.1500,"Casella burro Srl
Via Balilla, 7/B
26036 Rivarolo del Re (CR), Italy",3,"5OO kg. Organic  AMF in blocs.",0,1,0,0,1
1039,623,251,300,11.6000,205,"870","10/07/20 00:00:00",12.6000,"Via Pietramala-Mazzetta, 670/A- Italy",2,,0,1,0,0,1
1040,452,26,4000,5.4000,33,"871","10/07/20 00:00:00",5.5800,"CASTELFRANCO VENETO, TV- ITALY",13,,0,1,0,0,1
1041,604,296,2500,0.8000,169,"872","10/08/20 00:00:00",0.8900,"BAGNOLO  IN  PIANO, RE- ITALY",13,,0,1,0,0,1
1045,564,349,4000,0.9500,21,"875","10/12/20 00:00:00",1.0500,"Via dell'Industria, 26 -Località Orfengo of 28060 CASALINO (No)",13,"latte di capra nazionale,  prezzo espresso €/LITRO, orario di consegna previsto 8,40",0,1,0,0,1
1046,564,325,5000,0.8800,21,"876","10/12/20 00:00:00",0.9800,"san vittore olona",13,"quantità: 4000 - 5000 litri- latte di capra nazionale, prezzo espressoo €/LITRO fco
partenza + COSTO DI TRASPORTO 150 €URO, orario di scarico 8,00 -8,30
Opzionata possibile consegna aggiuntiva  27?",1,0,0,0,14
1047,627,249,0,0.4000,38,"877","10/13/20 00:00:00",0.4150,"Viterbo",3,"I: latte slovacco, solita origine, SK MILK usual origin",0,1,0,0,1
1034,513,14,200,4.8000,46,"866","10/05/20 00:00:00",5.1000,"Via Madonnina 32 - 27018 Vidigulfo (PV)",2,"panna biologica 36% + certificato di analisi",0,1,0,0,2
1042,402,240,13000,0.4000,38,"873","10/08/20 00:00:00",0.4200," Via di Cortona, 66A, 52045 Foiano della Chiana AR",2,"consegna ore 18 - contattare sig.Stefano Matteassi 15 minuti prima della consegna al numero 338/2396814",0,1,0,0,23
1049,71,314,120000,2.9000,45,"878","10/13/20 00:00:00",3.0000,"ALBAREDO D'ADIGE, VR- ITALIE",13," 5  FULLTRUCKS in the usual RIGONI Big Bag.",0,1,0,0,1
1050,521,124,25000,1.3000,22,"879","10/13/20 00:00:00",1.3500,"AUSTRIA   Heidenreichstein + Vitis",1,"Pasteurised milk, price €/LITER.",0,1,0,0,1
1051,451,318,132000,1.8700,182,"880","10/16/20 00:00:00",1.8900,"NOGAROLE ROCCA, VR- ITALY",3,"BMP in the standard Big Bag.  6  trucks remaining after UNIGRA' swap.",0,1,0,0,3
1052,604,296,5000,0.8000,169,"881","10/16/20 00:00:00",0.8900,"BAGNOLO, RE- ITALY",13,,0,1,0,0,1
1054,564,325,5000,0.8800,21,"883","10/21/20 00:00:00",0.9800,"SAN VITTORE OLONA",13,"quantità: 4000 - 5000 litri- latte di capra nazionale, prezzo espressoo €/LITRO fco
partenza + COSTO DI TRASPORTO 150 €URO, orario di scarico 8,00 -8,30",1,0,0,0,14
1057,564,349,3500,0.9500,21,"886","10/27/20 00:00:00",1.0500,"Via dell'Industria, 26 -Località Orfengo of 28060 CASALINO (No)",13,"latte di capra nazionale, prezzo espresso in  €uro/litro",0,1,0,0,1
1036,71,314,7000,2.8300,45,"867","10/05/20 00:00:00",2.9500,"ALBAREDO D'ADIGE - VR, ITALY",13,,0,1,0,0,1
1044,627,249,25000,0.4000,38,"874","10/08/20 00:00:00",0.4100,"VITERBO",3,"latte slovacco, solita origine, SK MILK usual origin",0,1,0,0,1
1053,76,367,300,4.6500,107,"882","10/19/20 00:00:00",5.3000,"DAVERIO, MI",1,"MOZZARELLA  SENZA  LATTOSIO.",0,1,0,0,14
1055,76,367,300,4.6500,107,"884","10/27/20 00:00:00",5.3000,"DAVERIO, MI- ITALY",1,"MOZZARELLA SENZA LATTOSIO.",0,1,0,0,14
1056,37,251,1400,4.1900,192,"885","10/27/20 00:00:00",4.7500,"PADOVA, ITALY",2,,0,1,0,0,1
1060,564,325,5000,0.8800,21,"887","10/27/20 00:00:00",0.9800,"SAN VITTORE OLONA",13,"quantità 4,000 - 5,000 litri - latte di capra nazionale prezzo espresso €/litro  fco partenza + costro di trasporto150 €uro, orario di scarico 8,00 - 8,30",1,0,0,0,14
1066,76,251,700,4.2200,192,"893","11/05/20 00:00:00",4.7900,"DAVERIO, MI -  ITALY",1,"SIERO DOLCE IN POLVERE BIOLOGICO.",0,1,0,0,1
1077,149,314,3750,2.9500,45,"902","11/16/20 00:00:00",3.1200,"PONTE SAN MARCO, BS- ITALIE",2,,0,1,0,0,1
1037,451,314,95000,2.6500,45,"868","10/05/20 00:00:00",2.7500,"FRANCE",3,,1,0,0,0,1
1062,450,26,3000,7.3800,70,"889","10/28/20 00:00:00",7.6000,"CHEF SERVICE  FORLI, ITALY",2,"ORGANIC  LIQUID  BUTTEROIL.",0,1,0,0,1
1064,76,368,300,4.4000,131,"891","11/02/20 00:00:00",4.9900,"22042 SAN FERMO DELLA BATTAGLIA Loc. Cavallasca (Como)",1,"SCAMORZA  BIANCA  NON AFFUMICATA - FILIONE DA 1 KG, SOTTOVUOTO.",0,1,0,0,3
1065,564,325,5000,0.8800,21,"892","11/03/20 00:00:00",0.9800,"SAN VITTORE OLONA",13,"quantità 4,000 - 5,000 litri - latte di capra nazionale prezzo espresso €/litro  fco partenza + costro di trasporto150 €uro, orario di scarico 8,00 - 8,30",0,1,0,0,14
1067,616,360,5000,7.2000,93,"894","11/05/20 00:00:00",7.8000,"Via Omobono Cenini, 19 - 23030 Chiuro - SO",2,"ORGANIC BEEF TOPSIDE PAD, quantity between 800/1000 kg , completely cleaned, weight range 5,0 kg + , a weight below 5 will not be accepted and then rejected.",0,1,0,0,1
1068,595,251,720,4.9600,59,"895","11/05/20 00:00:00",5.4000,"MONZA BRIANZA, ITALY",2,,0,1,0,0,1
1071,564,349,4000,0.9500,21,"896","11/09/20 00:00:00",1.0500,"Via dell'Industria, 26 -Località Orfengo of 28060 CASALINO (No)",13,"latte di capra nazionale , prezzo inteso €/litro",0,1,0,0,1
1072,76,366,2500,4.9200,208,"897","11/11/20 00:00:00",5.1200,"DAVERIO, ITALY",1,"ORGANIC BIO EMMENTHAL .",0,1,0,0,1
1073,450,26,2700,8.0500,70,"898","11/11/20 00:00:00",8.3000,"CHEF SERVICE, FORLI - ITALY",2,,0,1,0,0,1
1074,1,13,25000,0.5100,37,"899","11/12/20 00:00:00",0.5250,"Via Torlino 40 - 26020 Palazzo Pignano",2,"carico latte MARTEDì MATTINA dopo le ore 7.00",1,0,0,0,13
1075,149,27,1500,4.8500,59,"900","11/12/20 00:00:00",5.2500,"PONTE SAN MARCO, BS - ITALIEN",2,,0,1,0,0,1
1076,564,325,3000,0.8800,21,"901","11/13/20 00:00:00",0.9800,"SAN VITTORE OLONA",13,"latte di capra nazionale prezzo espresso €/litro  fco partenza + costro di trasporto150 €uro, orario di scarico 8,00 - 8,30",1,0,0,0,14
1061,619,296,20000,4.2800,121,"888","10/28/20 00:00:00",4.2900,"NHAVA SHEVA India",3,"wpc 8O%  CARICO CA. 27.11",0,1,0,0,3
1078,628,62,46000,3.9300,209,"903","11/17/20 00:00:00",3.9500,"FOSSANO, CN- ITALY",1,"AMF FROM CREAM, IN 25 KG BLOCS.",0,1,0,0,1
1079,149,272,72000,0.9850,112,"904","11/17/20 00:00:00",0.9950,"PONTE SAN MARCO , BRESCIA - ITALY",2,"3 TRUCKS  POLMLEK LACTOSE IN BIG BAGS.",0,1,0,0,1
1082,576,349,3500,0.9300,21,"906","11/18/20 00:00:00",0.9800,"CASTELLAZZO NOVARESE",13,"latte di capra nazionale, fresco - prezzo da intendersi €/litro - consegna giovedì mattina ore 8.50",0,1,0,0,1
1081,564,349,12000,0.9500,21,"905","11/17/20 00:00:00",1.0500,"Via dell'Industria, 26 -Località Orfengo of 28060 CASALINO (No)",13,"prezzo espresso €/litro - latte di capra nazionale",0,1,0,0,1
1083,1,13,25000,0.5100,37,"907","11/20/20 00:00:00",0.5250,"Via Torlino 40 - 26020 Palazzo Pignano",2,,1,0,0,0,13
1084,564,370,12000,0.9500,21,"908","11/20/20 00:00:00",1.0500,"MARIO COSTA SRL, 28060 ORFENGO CASALINO - NO",13,"IL CONTRATTO SI RIETIENE VALIDO A SEGUITO DELLA QUALITA' DEL LATTE CONSEGNATO IN DATA 26/11 - PREZZO ESPRESSO €/LITRO",0,1,0,0,2
1088,37,314,2500,3.0200,45,"911","11/27/20 00:00:00",3.3300,"PADOVA, ITALIE",2,,0,1,0,0,1
1086,629,369,6750,4.6500,59,"909","11/23/20 00:00:00",4.8500,"GERMANY",1,"organic  FCMP  28%",1,0,0,0,1
1087,595,314,1250,3.0000,10,"910","11/23/20 00:00:00",3.3500,"MONZA BRIANZA, ITALY",2,,0,1,0,0,1
1092,258,62,22000,3.8800,209,"913","12/04/20 00:00:00",3.9000,"FOSSANO, CN- ITALY",1,"AMF in 25 kg blocs",0,1,0,0,1
1091,12,273,22000,5.0700,33,"912","12/01/20 00:00:00",5.1500,"BOLZANO VICENTINO, VI - ITALY",2,"ARLA  WESTBURY ORGANIC SWEET CREAM BUTTER. FROZEN, end September production - expiry 2022.",0,1,0,0,1
1093,37,251,1440,4.8300,59,"914","12/07/20 00:00:00",5.3900,"PADOVA, ITALIE",2,,0,0,0,0,1
1094,258,62,22000,3.9000,209,"915","12/10/20 00:00:00",3.9500,"FOSSANO - ITALY",1,,0,1,0,0,1
1095,80,13,1900,11.2000,188,"916","12/15/20 00:00:00",12.8000,"SAN GIOVANNI DEL DOSSO",1,"FESA BOVINA BIO NAZIONALE PAD VITELLONE < 24 MESI",0,1,0,0,13
1097,513,14,150,4.8000,46,"918","12/17/20 00:00:00",5.1000,"Via Madonnina 32 - 27018 Vidigulfo (PV)",2,"panna bio 36 % + certificato di analisi",0,1,0,0,2
1096,13,336,10800,4.5200,25,"917","12/15/20 00:00:00",4.6700,"CAVRIAGO DI REGGIO EMILIA, ITALY",2,"AMF  WITH  PER.EXPORT CERTIFICATE FOR KOREA - IN 25 KG BLOCS",0,1,0,0,3
1102,631,272,800,6.1250,210,"920","12/21/20 00:00:00",6.5800,"VILLESSE, GORIZIA - ITALY",2," 1 PALLETT  MPC 85%",0,1,0,0,1
1103,630,119,100,6.0000,33,"921","12/21/20 00:00:00",7.5000,"TASSULLO, TN-ITALIA",3,,1,0,0,0,1
1105,1,12,450000,0.4800,37,"923","12/30/20 00:00:00",0.5000,"PORCARI",2,"INVOICING WITH THE AVERAGE WEIGHT",0,1,0,0,1
1098,66,360,3500,7.2000,187,"919","12/21/20 00:00:00",7.8000,"LAVEZZOLA",1,"The specification of the cut must be respected, so Hearlt of the topside PAD, completely cleaned, weight range 3,0 - 3,5 kg each, not less than 3 kg",0,1,0,0,1
1104,76,367,300,4.6500,107,"922","12/22/20 00:00:00",5.3000,"DAVERIO, MI - ITALIA",1,"Mozzarella senza LATTOSIO.",0,0,0,0,14
1107,575,296,22000,0.4600,169,"924","01/07/21 00:00:00",0.4900,"HRINOVA, SLOVAK",17,,1,0,0,0,3
1115,513,14,100,4.8000,46,"932","01/12/21 00:00:00",5.1000,"Va Madonnina 32 - 27018 Vidigulfo (PV)",2,"panna bio 36% + certificato di analisi",0,1,0,0,2
1120,632,170,22500,0.5900,169,"934","01/12/21 00:00:00",0.6200,"GHEDI, BS- ITALY",2,,0,1,0,0,1
1122,118,33,10000,0.6650,211,"935","01/13/21 00:00:00",0.6850,"26010 Ripalta Cremasca",2,"latte intero pastorizzato biologico nazionale",0,1,0,0,1
1123,118,33,15000,2.0500,212,"936","01/13/21 00:00:00",2.1200,"26010 Ripalta Cremasca",2,"panna biologica nazionale con titolo di grasso  25%",0,1,0,0,1
1124,37,251,1000,4.3600,192,"937","01/13/21 00:00:00",4.9900,"PADOVA, ITALIE",2,,0,1,0,0,1
